title,choice,id,parent_id,depth
Ton personnage est-il un tueur ?,o,1547459,1547458,9
Ton personnage est-il masculin ?,n,1547823,1547458,9
Ton personnage est-il masculin ?,p,1548187,1547458,9
Ton personnage est-il un tueur ?,o,1548552,1548551,9
Ton personnage est-il masculin ?,n,1548916,1548551,9
Ton personnage est-il masculin ?,p,1549280,1548551,9
Ton personnage est-il masculin ?,o,1549645,1549644,9
Ton personnage est-il masculin ?,n,1550009,1549644,9
Ton personnage est-il masculin ?,p,1550373,1549644,9
Ton personnage est-il policier ou détective ?,o,1550739,1550738,9
Ton personnage est-il méchant ? ,n,1551103,1550738,9
Ton personnage est-il méchant ? ,p,1551467,1550738,9
Ton personnage est-il policier ou détective ?,o,1551832,1551831,9
Ton personnage est-il méchant ? ,n,1552196,1551831,9
Ton personnage est-il méchant ? ,p,1552560,1551831,9
Ton personnage est-il policier ou détective ?,o,1552925,1552924,9
Ton personnage est-il méchant ? ,n,1553289,1552924,9
Ton personnage est-il méchant ? ,p,1553653,1552924,9
Est-ce que ton personnage est un animal ?,o,1554020,1554019,9
Ton personnage a-t-il un prénom hors du commun ?,n,1554384,1554019,9
Ton personnage a-t-il un prénom hors du commun ?,p,1554748,1554019,9
Ton personnage est-il policier ou détective ?,o,1555113,1555112,9
Ton personnage est-il policier ou détective ?,n,1555477,1555112,9
Ton personnage est-il policier ou détective ?,p,1555841,1555112,9
Est-ce que ton personnage est un animal ?,o,1556206,1556205,9
Est-ce que ton personnage est un animal ?,n,1556570,1556205,9
Est-ce que ton personnage est un animal ?,p,1556934,1556205,9
Ton personnage a-t-il des yeux ?,o,1557300,1557299,9
Est-ce que ton personnage est un animal ?,n,1557664,1557299,9
Est-ce que ton personnage est un animal ?,p,1558028,1557299,9
Ton personnage a-t-il un prénom hors du commun ?,o,1558393,1558392,9
Est-ce que ton personnage a une apparence animale ?,n,1558757,1558392,9
Est-ce que ton personnage a une apparence animale ?,p,1559121,1558392,9
Ton personnage a-t-il un prénom hors du commun ?,o,1559486,1559485,9
Ton personnage est-il un tueur ?,n,1559850,1559485,9
Ton personnage a-t-il un prénom hors du commun ?,p,1560214,1559485,9
Ton personnage possède-t-il des armes ?,o,1560580,1560579,9
Ton personnage est-il méchant ? ,n,1560944,1560579,9
Ton personnage est-il méchant ? ,p,1561308,1560579,9
Ton personnage est-il un tueur ?,o,1561673,1561672,9
Ton personnage possède-t-il des armes ?,n,1562037,1561672,9
Ton personnage possède-t-il des armes ?,p,1562401,1561672,9
Ton personnage est-il policier ou détective ?,o,1562766,1562765,9
Ton personnage est-il policier ou détective ?,n,1563130,1562765,9
Ton personnage est-il policier ou détective ?,p,1563494,1562765,9
Ton personnage possède-t-il des armes ?,o,1563861,1563860,9
Ton personnage possède-t-il des armes ?,n,1564225,1563860,9
Ton personnage possède-t-il des armes ?,p,1564589,1563860,9
Est-ce que ton personnage est un animal ?,o,1564954,1564953,9
Est-ce que ton personnage est un animal ?,n,1565318,1564953,9
Est-ce que ton personnage est un animal ?,p,1565682,1564953,9
Est-ce que ton personnage est un animal ?,o,1566047,1566046,9
Est-ce que ton personnage est un animal ?,n,1566411,1566046,9
Est-ce que ton personnage est un animal ?,p,1566775,1566046,9
Ton personnage a-t-il des yeux ?,o,1567141,1567140,9
Ton personnage a-t-il un prénom hors du commun ?,n,1567505,1567140,9
Ton personnage est-il une fille ?,p,1567869,1567140,9
Ton personnage est-il un tueur ?,o,1568234,1568233,9
Est-ce que ton personnage a une apparence animale ?,n,1568598,1568233,9
Ton personnage est-il masculin ?,p,1568962,1568233,9
Ton personnage est-il un tueur ?,o,1569327,1569326,9
Ton personnage est-il masculin ?,n,1569691,1569326,9
Ton personnage est-il masculin ?,p,1570055,1569326,9
Ton personnage est-il policier ou détective ?,o,1570421,1570420,9
Ton personnage est-il méchant ? ,n,1570785,1570420,9
Ton personnage est-il méchant ? ,p,1571149,1570420,9
Ton personnage est-il méchant ? ,o,1571514,1571513,9
Ton personnage a-t-il la peau blanche ?,n,1571878,1571513,9
Ton personnage a-t-il la peau blanche ?,p,1572242,1571513,9
Ton personnage est-il masculin ?,o,1572607,1572606,9
Ton personnage a-t-il un prénom hors du commun ?,n,1572971,1572606,9
Ton personnage a-t-il un prénom hors du commun ?,p,1573335,1572606,9
Ton personnage est-il méchant ? ,o,1573706,1573705,9
Ton personnage est-il méchant ? ,n,1574070,1573705,9
Ton personnage est-il méchant ? ,p,1574434,1573705,9
Ton personnage possède-t-il des armes ?,o,1574799,1574798,9
Ton personnage est-il méchant ? ,n,1575163,1574798,9
Ton personnage possède-t-il des armes ?,p,1575527,1574798,9
Ton personnage est-il masculin ?,o,1575892,1575891,9
Ton personnage est-il méchant ? ,n,1576256,1575891,9
Ton personnage est-il masculin ?,p,1576620,1575891,9
Ton personnage est-il méchant ? ,o,1576986,1576985,9
Ton personnage est-il méchant ? ,n,1577350,1576985,9
Ton personnage est-il méchant ? ,p,1577714,1576985,9
Ton personnage est-il décédé ?,o,1578079,1578078,9
Ton personnage est-il policier ou détective ?,n,1578443,1578078,9
Ton personnage est-il un tueur ?,p,1578807,1578078,9
Ton personnage est-il méchant ? ,o,1579172,1579171,9
Ton personnage est-il méchant ? ,n,1579536,1579171,9
Ton personnage est-il méchant ? ,p,1579900,1579171,9
Ton personnage est-il célèbre  ?,o,1580266,1580265,9
Ton personnage possède-t-il des armes ?,n,1580630,1580265,9
Ton personnage possède-t-il des armes ?,p,1580994,1580265,9
Ton personnage est-il célèbre  ?,o,1581359,1581358,9
Ton personnage est-il méchant ? ,n,1581723,1581358,9
Ton personnage est-il méchant ? ,p,1582087,1581358,9
Ton personnage est-il célèbre  ?,o,1582452,1582451,9
Connais-tu ton personnage depuis tout petit ?,n,1582816,1582451,9
Ton personnage possède-t-il des armes ?,p,1583180,1582451,9
Ton personnage possède-t-il des armes ?,o,1583547,1583546,9
Ton personnage est-il célèbre  ?,n,1583911,1583546,9
Ton personnage possède-t-il des armes ?,p,1584275,1583546,9
Ton personnage possède-t-il des armes ?,o,1584640,1584639,9
Ton personnage a-t-il la peau blanche ?,n,1585004,1584639,9
Ton personnage a-t-il la peau blanche ?,p,1585368,1584639,9
Ton personnage possède-t-il des armes ?,o,1585733,1585732,9
Ton personnage a-t-il la peau blanche ?,n,1586097,1585732,9
Ton personnage a-t-il la peau blanche ?,p,1586461,1585732,9
Ton personnage est-il un tueur ?,o,1586827,1586826,9
Ton personnage est-il célèbre  ?,n,1587191,1586826,9
Ton personnage est-il policier ou détective ?,p,1587555,1586826,9
Ton personnage est-il célèbre  ?,o,1587920,1587919,9
Ton personnage est-il célèbre  ?,n,1588284,1587919,9
Ton personnage est-il célèbre  ?,p,1588648,1587919,9
Ton personnage possède-t-il des armes ?,o,1589013,1589012,9
Ton personnage est-il un tueur ?,n,1589377,1589012,9
Ton personnage est-il un tueur ?,p,1589741,1589012,9
Ton personnage est-il célèbre  ?,o,1590107,1590106,9
Ton personnage possède-t-il des armes ?,n,1590471,1590106,9
Ton personnage possède-t-il des armes ?,p,1590835,1590106,9
Ton personnage est-il célèbre  ?,o,1591200,1591199,9
Ton personnage est-il célèbre  ?,n,1591564,1591199,9
Ton personnage est-il célèbre  ?,p,1591928,1591199,9
Ton personnage possède-t-il des armes ?,o,1592293,1592292,9
Ton personnage a-t-il la peau blanche ?,n,1592657,1592292,9
Ton personnage a-t-il la peau blanche ?,p,1593021,1592292,9
Ton personnage possède-t-il des armes ?,o,1593388,1593387,9
Ton personnage possède-t-il des armes ?,n,1593752,1593387,9
Ton personnage possède-t-il des armes ?,p,1594116,1593387,9
Ton personnage est-il masculin ?,o,1594481,1594480,9
Ton personnage est-il un tueur ?,n,1594845,1594480,9
Ton personnage est-il policier ou détective ?,p,1595209,1594480,9
Ton personnage est-il masculin ?,o,1595574,1595573,9
Ton personnage est-il célèbre  ?,n,1595938,1595573,9
Ton personnage est-il policier ou détective ?,p,1596302,1595573,9
Ton personnage est-il un tueur ?,o,1596668,1596667,9
Ton personnage a-t-il la peau blanche ?,n,1597032,1596667,9
Ton personnage a-t-il la peau blanche ?,p,1597396,1596667,9
Ton personnage est-il un tueur ?,o,1597761,1597760,9
Ton personnage est-il un tueur ?,n,1598125,1597760,9
Ton personnage est-il un tueur ?,p,1598489,1597760,9
Ton personnage est-il célèbre  ?,o,1598854,1598853,9
Ton personnage est-il célèbre  ?,n,1599218,1598853,9
Ton personnage est-il célèbre  ?,p,1599582,1598853,9
Ton personnage est-il masculin ?,o,1599948,1599947,9
Ton personnage est-il devenu connu grâce à Internet ?,n,1600312,1599947,9
Ton personnage est-il masculin ?,p,1600676,1599947,9
Ton personnage est-il masculin ?,o,1601041,1601040,9
Ton personnage possède-t-il des armes ?,n,1601405,1601040,9
Ton personnage est-il masculin ?,p,1601769,1601040,9
Ton personnage est-il devenu connu grâce à Internet ?,o,1602134,1602133,9
Ton personnage possède-t-il des armes ?,n,1602498,1602133,9
Ton personnage est-il masculin ?,p,1602862,1602133,9
Ton personnage a-t-il plus de 35 ans ?,o,1603230,1603229,9
Ton personnage est-il célèbre  ?,n,1603594,1603229,9
Ton personnage a-t-il été roi ?,p,1603958,1603229,9
Ton personnage a-t-il plus de 35 ans ?,o,1604323,1604322,9
Connais-tu ton personnage depuis tout petit ?,n,1604687,1604322,9
Ton personnage est-il un tueur ?,p,1605051,1604322,9
Ton personnage a-t-il plus de 35 ans ?,o,1605416,1605415,9
Ton personnage est-il un personnage de jeu vidéo ?,n,1605780,1605415,9
Ton personnage est-il un personnage de jeu vidéo ?,p,1606144,1605415,9
Connais-tu ton personnage depuis tout petit ?,o,1606510,1606509,9
Ton personnage est-il décédé ?,n,1606874,1606509,9
Ton personnage est-il décédé ?,p,1607238,1606509,9
Ton personnage est-il un tueur ?,o,1607603,1607602,9
Ton personnage est-il un tueur ?,n,1607967,1607602,9
Ton personnage est-il un tueur ?,p,1608331,1607602,9
Connais-tu ton personnage depuis tout petit ?,o,1608696,1608695,9
Ton personnage est-il décédé ?,n,1609060,1608695,9
Ton personnage est-il un personnage de jeu vidéo ?,p,1609424,1608695,9
Ton personnage est-il un personnage de jeu vidéo ?,o,1609790,1609789,9
Ton personnage est-il un tueur ?,n,1610154,1609789,9
Ton personnage est-il un personnage de jeu vidéo ?,p,1610518,1609789,9
Ton personnage a-t-il des yeux ?,o,1610883,1610882,9
Ton personnage est-il célèbre  ?,n,1611247,1610882,9
Ton personnage a-t-il des yeux ?,p,1611611,1610882,9
Ton personnage est-il célèbre  ?,o,1611976,1611975,9
Connais-tu ton personnage depuis tout petit ?,n,1612340,1611975,9
Ton personnage est-il célèbre  ?,p,1612704,1611975,9
Connais-tu ton personnage depuis tout petit ?,o,1613071,1613070,9
Ton personnage est-il un personnage de jeu vidéo ?,n,1613435,1613070,9
Ton personnage est-il un personnage de jeu vidéo ?,p,1613799,1613070,9
Ton personnage est-il décédé ?,o,1614164,1614163,9
Ton personnage a-t-il des yeux ?,n,1614528,1614163,9
Est-ce que ton personnage est un animal ?,p,1614892,1614163,9
Est-ce que ton personnage a une apparence animale ?,o,1615257,1615256,9
Ton personnage a-t-il des yeux ?,n,1615621,1615256,9
Est-ce que ton personnage est un animal ?,p,1615985,1615256,9
Ton personnage est-il célèbre  ?,o,1616351,1616350,9
Ton personnage est-il célèbre  ?,n,1616715,1616350,9
Ton personnage est-il célèbre  ?,p,1617079,1616350,9
Ton personnage est-il décédé ?,o,1617444,1617443,9
As-tu déjà vu ton personnage à la télé  ?,n,1617808,1617443,9
As-tu déjà vu ton personnage à la télé  ?,p,1618172,1617443,9
As-tu déjà vu ton personnage à la télé  ?,o,1618537,1618536,9
Est-ce que ton personnage est un animal ?,n,1618901,1618536,9
Ton personnage a-t-il des cheveux ?,p,1619265,1618536,9
Est-ce que ton personnage a une apparence animale ?,o,1619631,1619630,9
Ton personnage est-il un personnage de jeu vidéo ?,n,1619995,1619630,9
Ton personnage est-il décédé ?,p,1620359,1619630,9
Ton personnage est-il décédé ?,o,1620724,1620723,9
Ton personnage est-il célèbre  ?,n,1621088,1620723,9
Ton personnage est-il décédé ?,p,1621452,1620723,9
Ton personnage est-il décédé ?,o,1621817,1621816,9
Ton personnage est-il célèbre  ?,n,1622181,1621816,9
Est-ce que ton personnage a une apparence animale ?,p,1622545,1621816,9
Ton personnage est-il célèbre  ?,o,1622912,1622911,9
Ton personnage a-t-il des yeux ?,n,1623276,1622911,9
Ton personnage a-t-il des yeux ?,p,1623640,1622911,9
Connais-tu ton personnage depuis tout petit ?,o,1624005,1624004,9
Ton personnage possède-t-il des armes ?,n,1624369,1624004,9
Ton personnage a-t-il des cheveux ?,p,1624733,1624004,9
Ton personnage a-t-il des cheveux ?,o,1625098,1625097,9
Ton personnage a-t-il des yeux ?,n,1625462,1625097,9
Ton personnage a-t-il des yeux ?,p,1625826,1625097,9
Ton personnage est-il un personnage de jeu vidéo ?,o,1626192,1626191,9
As-tu déjà vu ton personnage à la télé  ?,n,1626556,1626191,9
Ton personnage est-il un personnage de jeu vidéo ?,p,1626920,1626191,9
Ton personnage est-il un tueur ?,o,1627285,1627284,9
Connais-tu ton personnage depuis tout petit ?,n,1627649,1627284,9
Connais-tu ton personnage depuis tout petit ?,p,1628013,1627284,9
Ton personnage possède-t-il des armes ?,o,1628378,1628377,9
Est-ce que ton personnage est un animal ?,n,1628742,1628377,9
Ton personnage possède-t-il des armes ?,p,1629106,1628377,9
Ton personnage est-il un personnage de jeu vidéo ?,o,1629472,1629471,9
Ton personnage a-t-il des cheveux ?,n,1629836,1629471,9
Ton personnage est-il un personnage de jeu vidéo ?,p,1630200,1629471,9
Ton personnage est-il un personnage de jeu vidéo ?,o,1630565,1630564,9
Ton personnage est-il un personnage de jeu vidéo ?,n,1630929,1630564,9
Ton personnage est-il un personnage de jeu vidéo ?,p,1631293,1630564,9
Ton personnage possède-t-il des armes ?,o,1631658,1631657,9
Est-ce que ton personnage est un animal ?,n,1632022,1631657,9
Ton personnage possède-t-il des armes ?,p,1632386,1631657,9
Ton personnage est-il policier ou détective ?,o,1632754,1632753,9
Ton personnage possède-t-il des armes ?,n,1633118,1632753,9
Ton personnage possède-t-il des armes ?,p,1633482,1632753,9
Ton personnage possède-t-il des armes ?,o,1633847,1633846,9
Ton personnage a-t-il la peau blanche ?,n,1634211,1633846,9
Ton personnage a-t-il la peau blanche ?,p,1634575,1633846,9
Ton personnage est-il devenu connu grâce à Internet ?,o,1634940,1634939,9
Ton personnage fait-il des combats ?,n,1635304,1634939,9
Ton personnage est-il policier ou détective ?,p,1635668,1634939,9
Ton personnage est-il policier ou détective ?,o,1636034,1636033,9
Ton personnage est-il méchant ? ,n,1636398,1636033,9
Ton personnage est-il méchant ? ,p,1636762,1636033,9
Ton personnage est-il policier ou détective ?,o,1637127,1637126,9
Ton personnage fait-il des combats ?,n,1637491,1637126,9
Ton personnage est-il policier ou détective ?,p,1637855,1637126,9
Connais-tu ton personnage depuis tout petit ?,o,1638220,1638219,9
Ton personnage fait-il des combats ?,n,1638584,1638219,9
Ton personnage fait-il des combats ?,p,1638948,1638219,9
Ton personnage est-il policier ou détective ?,o,1639314,1639313,9
Ton personnage possède-t-il des armes ?,n,1639678,1639313,9
Ton personnage possède-t-il des armes ?,p,1640042,1639313,9
Ton personnage possède-t-il des armes ?,o,1640407,1640406,9
Ton personnage fait-il des combats ?,n,1640771,1640406,9
Ton personnage fait-il des combats ?,p,1641135,1640406,9
Ton personnage est-il devenu connu grâce à Internet ?,o,1641500,1641499,9
Ton personnage est-il devenu connu grâce à Internet ?,n,1641864,1641499,9
Ton personnage est-il policier ou détective ?,p,1642228,1641499,9
Ton personnage est-il célèbre  ?,o,1642595,1642594,9
Ton personnage est-il un tueur ?,n,1642959,1642594,9
Ton personnage est-il un tueur ?,p,1643323,1642594,9
Ton personnage est-il célèbre  ?,o,1643688,1643687,9
Ton personnage est-il célèbre  ?,n,1644052,1643687,9
Ton personnage est-il célèbre  ?,p,1644416,1643687,9
Ton personnage a-t-il des yeux ?,o,1644781,1644780,9
Ton personnage a-t-il des yeux ?,n,1645145,1644780,9
Ton personnage est-il décédé ?,p,1645509,1644780,9
Ton personnage est-il un personnage de jeu vidéo ?,o,1645875,1645874,9
Ton personnage est-il célèbre  ?,n,1646239,1645874,9
Ton personnage est-il célèbre  ?,p,1646603,1645874,9
Ton personnage est-il un personnage de jeu vidéo ?,o,1646968,1646967,9
As-tu déjà vu ton personnage à la télé  ?,n,1647332,1646967,9
Ton personnage est-il célèbre  ?,p,1647696,1646967,9
Ton personnage est-il un personnage de jeu vidéo ?,o,1648061,1648060,9
Est-ce que ton personnage a une apparence animale ?,n,1648425,1648060,9
Ton personnage est-il célèbre  ?,p,1648789,1648060,9
Ton personnage a-t-il des yeux ?,o,1649155,1649154,9
Est-ce que ton personnage est un animal ?,n,1649519,1649154,9
Ton personnage possède-t-il des armes ?,p,1649883,1649154,9
Ton personnage a-t-il des yeux ?,o,1650248,1650247,9
As-tu déjà vu ton personnage à la télé  ?,n,1650612,1650247,9
Ton personnage a-t-il des yeux ?,p,1650976,1650247,9
Ton personnage est-il célèbre  ?,o,1651341,1651340,9
